Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P5282,F497,American Airlines,SEA,ORD,2025-01-27 15:34:39,230,On-time,807,224.19,43,Female,Low,Emergency,Economy,0,,Mobile App,7.843318102544914,15.0,44,0,0,Aisle,75
P5283,F1868,American Airlines,DFW,SEA,2023-10-17 03:43:40,92,Cancelled,1090,411.52,75,Male,Low,Family,Economy,1,Gold,Online,7.003304577051769,33.0,112,0,1,Aisle,10
P5284,F1299,American Airlines,SFO,JFK,2025-02-19 00:38:00,154,On-time,764,361.23,59,Female,Low,Family,Business,0,Silver,Online,9.078884684911564,0.0,67,0,0,Middle,100
P5285,F487,United,SFO,SEA,2025-04-10 20:48:03,172,On-time,1284,405.47,40,Male,Medium,Emergency,Economy,1,Gold,Online,7.542389584469866,8.0,83,1,0,Middle,88
P5286,F993,United,SFO,SEA,2025-02-28 02:47:32,248,On-time,936,404.71,33,Female,Low,Family,Premium Economy,0,Silver,Airport Kiosk,8.868934490563658,2.0,18,0,0,Aisle,17
P5287,F1249,American Airlines,DFW,SFO,2024-01-28 11:06:17,258,On-time,1445,191.03,49,Male,Medium,Emergency,Economy,1,,Mobile App,7.599464914847155,5.0,92,0,0,Aisle,18
P5288,F1432,United,ORD,LAX,2024-10-21 22:50:39,97,On-time,829,135.49,42,Male,Low,Emergency,Economy,3,,Airport Kiosk,6.934154718162628,12.0,92,0,0,Middle,86
P5289,F1474,JetBlue,ATL,SFO,2024-07-01 13:30:09,251,On-time,1330,454.5,30,Male,Medium,Family,Economy,2,Silver,Airport Kiosk,6.3059529710658335,82.0,42,0,0,Middle,54
P5290,F1443,United,ORD,SFO,2024-10-10 22:09:56,183,On-time,1196,376.78,25,Female,High,Family,Economy,0,,Airport Kiosk,7.3041930018709715,4.0,111,0,0,Window,101
P5291,F511,United,JFK,DEN,2023-08-27 04:58:22,146,On-time,1478,437.78,55,Male,Low,Business,Economy,3,,Mobile App,8.030619860724583,6.0,85,0,0,Middle,117
P5292,F307,JetBlue,JFK,JFK,2024-07-02 05:32:47,136,On-time,1394,363.97,42,Male,Medium,Emergency,Business,0,,Airport Kiosk,8.067610305347758,10.0,44,0,0,Middle,81
P5293,F1097,American Airlines,JFK,DFW,2024-06-17 03:43:27,183,On-time,1422,300.49,24,Male,Low,Leisure,Business,1,Silver,Desk,7.12111285798709,8.0,20,0,0,Middle,25
P5294,F152,JetBlue,ORD,JFK,2023-06-09 09:06:13,157,On-time,1594,166.02,74,Female,High,Emergency,Economy,2,Silver,Mobile App,7.520732353889211,2.0,107,0,0,Aisle,5
P5295,F1513,JetBlue,SFO,SFO,2024-09-19 04:21:43,188,On-time,1171,363.75,33,Male,Low,Emergency,Economy,0,,Airport Kiosk,6.8944165759994345,4.0,19,0,0,Window,3
P5296,F844,Delta,SEA,DFW,2024-08-12 16:34:24,187,On-time,874,348.69,54,Female,Medium,Family,Economy,0,Silver,Online,8.122957368869667,16.0,101,0,0,Middle,107
P5297,F57,Delta,SFO,DEN,2024-01-06 02:28:28,105,Delayed,1406,363.05,55,Male,High,Emergency,Premium Economy,2,Silver,Desk,9.050972818279728,3.0,114,0,0,Middle,114
P5298,F1881,American Airlines,ORD,DEN,2024-10-21 19:07:52,201,On-time,1026,306.51,70,Male,Medium,Family,Business,0,,Mobile App,7.321834226017577,4.0,42,0,0,Aisle,28
P5299,F1410,Delta,ORD,DEN,2024-04-13 02:48:58,98,On-time,1584,312.3,58,Male,High,Business,Economy,2,,Desk,8.613304171741092,1.0,16,0,0,Window,58
P5300,F1972,United,LAX,DEN,2024-03-26 04:17:12,207,On-time,1294,388.21,51,Male,Medium,Family,Economy,0,,Online,7.304467537126146,19.0,109,0,0,Middle,97
P5301,F905,JetBlue,DEN,ATL,2023-08-01 23:30:48,226,On-time,1348,412.89,35,Male,High,Emergency,Business,0,Gold,Online,9.17933924460108,6.0,116,0,1,Window,16
P5302,F1907,American Airlines,DFW,JFK,2024-06-11 18:50:04,256,Delayed,1340,321.16,64,Male,Medium,Leisure,Economy,2,Silver,Airport Kiosk,7.562589834643676,13.0,32,0,0,Middle,106
P5303,F1419,Delta,JFK,DEN,2025-01-11 22:41:21,259,Delayed,1019,386.08,41,Male,Low,Family,Economy,0,Gold,Airport Kiosk,7.241727463785315,4.0,29,0,0,Middle,42
P5304,F1840,Southwest,DEN,SEA,2023-12-12 22:09:17,58,Delayed,951,364.57,72,Male,Medium,Leisure,Business,1,Silver,Desk,8.807165581378793,14.0,52,0,0,Middle,116
P5305,F1783,Southwest,JFK,SFO,2024-05-28 15:55:22,194,Cancelled,1089,417.28,58,Female,Medium,Emergency,Economy,2,Silver,Desk,7.509506110371734,5.0,104,0,0,Aisle,79
P5306,F864,Southwest,JFK,SFO,2023-10-31 15:12:26,205,On-time,1288,534.04,79,Female,Low,Emergency,Economy,2,Silver,Online,7.63666796269438,4.0,14,0,0,Middle,65
P5307,F648,JetBlue,DFW,DFW,2024-10-08 20:50:46,240,On-time,1115,434.07,36,Female,Medium,Family,Economy,1,Gold,Airport Kiosk,7.503239279043043,9.0,31,0,0,Middle,33
P5308,F1419,JetBlue,JFK,LAX,2023-08-18 21:40:13,168,Delayed,1559,315.89,46,Male,Medium,Leisure,Business,1,,Airport Kiosk,8.044537005307134,4.0,114,0,0,Middle,118
P5309,F131,JetBlue,ORD,SEA,2023-11-11 19:44:55,274,Delayed,1376,211.39,59,Male,Low,Business,Premium Economy,1,,Desk,7.247491933019922,10.0,1,0,0,Window,7
P5310,F7,Delta,DFW,DFW,2024-01-06 16:38:31,87,Delayed,795,336.11,25,Male,Medium,Leisure,Economy,1,Platinum,Airport Kiosk,7.73081977934736,9.0,27,0,0,Window,12
P5311,F1047,United,DEN,JFK,2024-02-25 03:17:09,144,On-time,987,173.11,73,Female,High,Business,Economy,2,,Mobile App,8.869250296239954,7.0,47,0,0,Window,105
P5312,F1308,Delta,JFK,DEN,2023-09-30 19:05:21,282,Delayed,1138,269.07,42,Female,Medium,Emergency,Business,1,Silver,Desk,7.992189385426287,1.0,69,0,0,Aisle,7
P5313,F1880,Delta,ATL,LAX,2023-11-12 18:05:59,138,On-time,1156,379.22,42,Female,Medium,Emergency,Economy,0,Silver,Airport Kiosk,7.406279714559314,5.0,35,0,0,Window,93
P5314,F260,American Airlines,ORD,DFW,2023-12-03 18:07:29,163,On-time,1055,429.78,53,Female,Medium,Family,Business,0,Silver,Airport Kiosk,9.124953958986826,3.0,15,1,0,Aisle,95
P5315,F687,Southwest,DFW,SEA,2024-09-05 03:04:34,209,On-time,949,289.91,66,Male,Medium,Emergency,Premium Economy,3,,Online,8.630279632818569,5.0,100,0,0,Middle,99
P5316,F1903,United,LAX,ORD,2025-03-07 21:41:15,182,On-time,1177,413.26,21,Male,Medium,Family,Economy,1,Platinum,Desk,7.554349135204225,3.0,113,0,0,Window,110
P5317,F941,JetBlue,SFO,DEN,2024-05-01 05:59:51,249,On-time,1030,303.32,19,Male,Medium,Emergency,Business,1,,Mobile App,8.509172265503192,4.0,99,0,0,Aisle,93
P5318,F574,American Airlines,DFW,JFK,2024-05-17 15:29:12,165,On-time,965,334.39,24,Male,Low,Business,Economy,1,Gold,Airport Kiosk,7.894243106191877,5.0,109,0,0,Aisle,64
P5319,F1292,Southwest,SFO,ORD,2023-06-19 17:32:50,257,Cancelled,1340,284.24,42,Female,Medium,Leisure,Economy,2,Silver,Mobile App,7.181663030040445,28.0,1,0,0,Middle,42
P5320,F1582,Delta,ATL,SFO,2023-08-11 14:43:35,194,On-time,1230,484.99,50,Female,Medium,Family,Economy,2,,Desk,7.116733323411329,4.0,42,0,0,Aisle,38
P5321,F582,American Airlines,SEA,ORD,2024-09-30 00:59:56,234,On-time,828,383.62,47,Male,Medium,Family,Economy,0,,Mobile App,7.107865356720164,4.0,25,0,0,Middle,80
P5322,F1058,JetBlue,SEA,DEN,2023-04-24 08:21:14,156,On-time,1242,232.76,19,Female,Low,Family,Economy,1,Silver,Online,6.785995007361907,1.0,2,0,0,Aisle,58
P5323,F1164,JetBlue,ORD,DEN,2023-12-19 16:34:17,186,On-time,1365,305.29,73,Male,Medium,Emergency,Economy,0,,Mobile App,7.339623532398977,4.0,50,0,0,Middle,83
P5324,F1020,American Airlines,JFK,ORD,2023-07-09 02:14:46,176,On-time,1028,245.73,71,Male,Medium,Leisure,Economy,1,,Online,5.87503834753013,23.0,79,0,1,Aisle,87
P5325,F1487,American Airlines,JFK,JFK,2024-09-23 02:01:42,150,On-time,1348,384.46,52,Female,Medium,Family,Economy,2,,Desk,7.261808193122314,9.0,9,0,0,Aisle,113
P5326,F590,JetBlue,ATL,SFO,2024-10-02 18:48:16,192,On-time,1016,308.24,75,Female,Medium,Emergency,Economy,3,,Online,7.377910130046182,17.0,21,0,0,Window,85
P5327,F746,Delta,SFO,JFK,2025-03-06 03:14:41,138,On-time,1142,376.45,33,Male,High,Leisure,Premium Economy,0,,Airport Kiosk,8.070468562884948,31.0,45,0,0,Window,92
P5328,F421,JetBlue,LAX,DFW,2024-06-03 05:38:50,80,Delayed,1528,538.9,61,Female,Medium,Business,First,1,Gold,Online,9.61890044797327,1.0,50,0,0,Middle,85
P5329,F921,American Airlines,DFW,ORD,2024-07-07 05:29:52,136,On-time,1522,212.83,29,Female,Medium,Business,First,0,Gold,Desk,8.589623800734769,23.0,117,0,0,Aisle,43
P5330,F1981,American Airlines,ATL,JFK,2024-05-25 01:39:34,105,On-time,1273,210.79,28,Female,High,Emergency,Economy,0,,Airport Kiosk,6.845554288775428,33.0,28,1,0,Aisle,8
P5331,F1396,United,DFW,DFW,2023-08-28 21:44:35,173,On-time,685,379.14,49,Male,Low,Emergency,Economy,2,,Online,7.2287877019230855,2.0,43,0,0,Window,36
P5332,F313,Delta,SFO,ATL,2023-06-03 07:09:52,236,On-time,1594,420.89,19,Female,Low,Emergency,Premium Economy,1,,Airport Kiosk,7.942023097745254,2.0,116,0,0,Aisle,73
P5333,F1668,Delta,SEA,JFK,2023-12-07 19:12:27,336,On-time,1904,306.59,35,Male,Medium,Emergency,Economy,0,Silver,Airport Kiosk,7.456867615888754,12.0,47,0,1,Window,35
P5334,F1357,United,SFO,DEN,2024-06-26 06:13:16,120,On-time,1527,308.84,61,Female,Medium,Family,Premium Economy,0,,Mobile App,9.542656429827682,7.0,25,0,1,Window,100
P5335,F100,United,JFK,ATL,2024-11-06 22:23:20,221,On-time,1477,322.85,22,Female,Medium,Family,Premium Economy,1,,Mobile App,7.498196248014579,28.0,67,0,0,Aisle,91
P5336,F1670,American Airlines,LAX,DEN,2024-06-18 03:10:49,245,On-time,1147,258.44,68,Female,Medium,Leisure,Economy,0,,Online,7.448486277518413,3.0,99,0,0,Aisle,27
P5337,F1783,JetBlue,DFW,JFK,2024-07-27 11:51:44,143,On-time,973,394.52,32,Male,Medium,Emergency,Economy,1,Silver,Online,7.563213918734025,22.0,76,0,0,Aisle,41
P5338,F1539,United,SEA,ORD,2025-01-12 08:17:00,240,On-time,1472,532.19,47,Female,Medium,Family,Premium Economy,1,,Desk,7.0895102006308806,0.0,80,0,0,Window,42
P5339,F1469,Southwest,ATL,DFW,2024-08-08 12:12:02,214,On-time,1011,489.48,27,Female,Medium,Leisure,First,0,,Desk,10.0,5.0,33,0,0,Middle,84
P5340,F814,American Airlines,ORD,DEN,2023-12-28 14:19:31,183,On-time,492,291.59,65,Male,Low,Family,Economy,2,,Desk,7.944107888853808,20.0,97,0,0,Middle,87
P5341,F683,American Airlines,DEN,ORD,2024-01-18 09:35:11,232,On-time,1481,605.74,38,Male,Medium,Leisure,Economy,1,,Airport Kiosk,6.650171227196107,2.0,0,0,0,Middle,41
P5342,F295,JetBlue,ORD,ATL,2024-08-08 19:49:50,202,On-time,1172,266.64,68,Female,Low,Leisure,First,1,Silver,Online,9.503878738067097,7.0,90,0,1,Window,103
P5343,F1652,Delta,DEN,ATL,2023-09-06 10:27:09,174,Delayed,1267,370.86,53,Female,Medium,Leisure,Premium Economy,1,Platinum,Mobile App,7.66086167439775,11.0,0,0,1,Middle,65
P5344,F64,American Airlines,ORD,DFW,2024-12-31 06:33:18,103,Delayed,971,428.77,70,Female,High,Leisure,Premium Economy,1,Silver,Online,7.921397984675433,10.0,41,0,0,Window,54
P5345,F1081,American Airlines,LAX,SFO,2023-12-24 20:29:44,69,On-time,1292,558.19,53,Male,High,Emergency,Economy,0,Silver,Desk,6.661160169689585,32.0,4,0,0,Aisle,71
P5346,F1455,JetBlue,JFK,JFK,2024-08-22 08:36:29,224,On-time,1375,329.88,76,Female,High,Leisure,Economy,1,Gold,Mobile App,8.140298802224942,2.0,65,1,0,Window,47
P5347,F1321,Southwest,ORD,ORD,2025-03-09 17:56:15,274,On-time,1227,388.68,60,Female,High,Leisure,Economy,1,Gold,Desk,7.779214023385986,5.0,50,0,0,Aisle,90
P5348,F459,American Airlines,LAX,JFK,2024-11-05 00:01:36,139,On-time,1003,263.44,75,Male,Low,Leisure,Economy,2,Silver,Online,6.731305641193065,4.0,30,0,0,Window,21
P5349,F1678,Delta,LAX,JFK,2024-04-26 08:24:46,195,Delayed,1097,377.17,56,Female,Medium,Business,Economy,0,Silver,Desk,7.756676794970246,21.0,105,0,0,Window,100
P5350,F1294,Southwest,DEN,DEN,2024-10-22 17:32:00,181,On-time,1241,354.79,35,Female,Medium,Family,Economy,1,Silver,Desk,7.193116390204212,3.0,87,0,0,Middle,26
P5351,F93,American Airlines,DFW,DFW,2024-08-17 18:25:19,208,On-time,1798,381.85,73,Female,Medium,Emergency,Economy,1,,Airport Kiosk,7.376729781873914,4.0,102,0,0,Aisle,120
P5352,F407,American Airlines,DEN,JFK,2024-02-01 21:26:53,165,On-time,1244,374.89,69,Female,Medium,Family,Business,1,,Mobile App,9.303123430618198,28.0,67,0,0,Middle,92
P5353,F386,Southwest,DEN,LAX,2024-12-10 13:35:04,268,On-time,746,241.55,79,Female,Low,Business,Economy,0,Silver,Airport Kiosk,8.065884661399673,3.0,44,0,0,Middle,66
P5354,F1443,Delta,SFO,LAX,2024-11-22 07:38:21,58,Delayed,974,386.97,30,Female,Medium,Emergency,Economy,1,Gold,Online,8.27152637697063,24.0,109,0,1,Window,107
P5355,F840,Delta,LAX,DFW,2023-11-04 14:07:36,98,On-time,1325,251.61,18,Female,Low,Leisure,Economy,0,,Desk,6.931358008814618,8.0,80,0,0,Aisle,12
P5356,F547,Delta,SFO,JFK,2025-04-15 08:46:28,152,On-time,522,218.02,52,Female,Low,Leisure,Business,0,Silver,Airport Kiosk,8.755900494597467,11.0,87,0,0,Window,44
P5357,F1407,JetBlue,LAX,SFO,2025-04-11 08:35:50,118,On-time,1322,490.01,55,Male,Medium,Family,Premium Economy,1,Gold,Airport Kiosk,7.232290851386922,11.0,95,0,0,Window,9
P5358,F825,American Airlines,DFW,DEN,2024-12-01 20:00:31,251,On-time,543,413.28,69,Male,Medium,Family,Economy,1,,Online,6.590015182281098,1.0,51,0,0,Middle,99
P5359,F1076,JetBlue,DFW,SFO,2025-02-11 18:36:28,141,On-time,1211,258.62,58,Female,Medium,Family,Economy,0,Gold,Mobile App,6.7745349495905876,10.0,32,0,0,Aisle,8
P5360,F1032,American Airlines,SEA,SEA,2023-10-09 13:09:06,197,Delayed,1085,316.79,27,Male,Medium,Business,Economy,3,,Online,7.438595760610929,2.0,67,0,1,Aisle,53
P5361,F1379,Delta,SFO,ATL,2024-04-09 17:43:00,80,On-time,1634,254.78,72,Female,Low,Emergency,Economy,1,Platinum,Mobile App,7.626413376126994,6.0,4,0,1,Middle,119
P5362,F754,JetBlue,SEA,SEA,2024-01-06 23:29:23,245,Cancelled,1038,480.75,25,Male,Low,Leisure,Economy,0,,Desk,8.609517078026915,1.0,38,0,0,Window,118
P5363,F607,JetBlue,ORD,DEN,2024-09-11 11:48:43,190,On-time,884,264.3,33,Male,High,Leisure,Premium Economy,1,,Airport Kiosk,7.658565365746722,6.0,16,1,0,Window,26
P5364,F987,Southwest,ORD,DEN,2024-10-12 01:44:55,184,On-time,761,499.54,47,Male,Low,Emergency,Economy,1,,Online,6.444920169512174,10.0,60,0,0,Middle,33
P5365,F1059,JetBlue,SFO,DFW,2024-06-01 00:29:23,177,On-time,1314,341.89,64,Male,Medium,Leisure,Premium Economy,2,,Mobile App,8.634996672692312,10.0,14,0,0,Middle,114
P5366,F1833,JetBlue,SFO,LAX,2024-12-06 14:02:01,321,On-time,1455,239.88,28,Female,Low,Business,Economy,0,,Airport Kiosk,7.066073799486407,8.0,32,0,0,Aisle,0
P5367,F1222,JetBlue,ORD,DFW,2024-11-13 16:23:12,126,On-time,1232,403.41,56,Female,High,Family,Economy,0,,Airport Kiosk,7.1598146926643675,7.0,114,0,1,Window,31
P5368,F1411,United,DFW,SEA,2025-03-20 08:37:26,177,Delayed,1116,452.34,63,Male,Medium,Business,Premium Economy,1,,Desk,8.527446209079635,13.0,69,0,0,Middle,88
P5369,F951,United,DEN,LAX,2024-08-13 06:18:37,195,On-time,1566,334.95,26,Female,High,Leisure,Economy,1,,Mobile App,8.908276100435787,3.0,91,0,0,Window,92
P5370,F194,Southwest,ORD,SEA,2024-04-15 14:12:25,75,Delayed,1269,338.96,72,Male,Low,Leisure,Business,0,,Mobile App,8.008184328144804,2.0,14,0,0,Middle,70
P5371,F1975,Delta,SFO,DEN,2023-05-29 19:13:47,157,On-time,1304,420.46,56,Female,Medium,Family,Economy,1,Silver,Airport Kiosk,8.204365716895703,15.0,50,0,0,Aisle,112
P5372,F911,JetBlue,DFW,JFK,2024-01-21 11:48:10,180,On-time,1710,288.76,52,Male,Low,Business,Business,0,,Mobile App,8.968054593632209,3.0,32,0,0,Middle,66
P5373,F747,United,SFO,DEN,2023-08-25 02:32:48,197,On-time,951,357.58,42,Male,High,Emergency,Premium Economy,0,,Mobile App,8.830020807809985,18.0,73,0,0,Middle,83
P5374,F1591,Delta,LAX,DEN,2023-06-12 19:46:50,193,On-time,821,281.75,48,Female,High,Family,Economy,1,Gold,Airport Kiosk,6.84234535586214,5.0,79,1,0,Aisle,19
P5375,F743,JetBlue,DEN,ATL,2024-01-06 20:11:56,219,On-time,2182,385.07,78,Male,High,Leisure,Economy,2,,Airport Kiosk,7.066721506128706,16.0,112,0,0,Aisle,116
P5376,F1043,Delta,JFK,ORD,2023-04-29 07:53:33,207,On-time,1127,404.29,76,Female,Medium,Family,Economy,1,Gold,Mobile App,7.394962388166769,7.0,22,0,1,Window,93
P5377,F1917,Southwest,SEA,SEA,2023-07-03 19:56:42,280,On-time,1266,403.86,38,Male,Low,Emergency,Economy,2,Platinum,Desk,8.140520744879373,11.0,12,0,0,Aisle,34
P5378,F1690,JetBlue,ORD,SEA,2023-07-14 23:25:57,113,On-time,1410,332.79,33,Female,Medium,Family,Economy,0,Silver,Online,6.919188414560663,6.0,16,0,0,Aisle,98
P5379,F197,Southwest,SEA,DEN,2025-01-10 00:05:56,104,On-time,1243,313.45,39,Male,Low,Emergency,Business,0,Silver,Airport Kiosk,7.852468788166699,27.0,99,0,0,Aisle,112
P5380,F1381,Delta,ATL,ATL,2025-03-11 23:27:04,158,On-time,1040,271.66,54,Female,High,Emergency,Economy,0,,Online,7.942236569015889,12.0,72,0,0,Aisle,102
P5381,F1927,Southwest,SFO,SEA,2025-03-01 17:23:26,175,On-time,1245,259.57,25,Female,Low,Emergency,Economy,2,Silver,Mobile App,7.8153088753914925,6.0,75,0,0,Aisle,90
P5382,F1186,JetBlue,DFW,SEA,2024-09-26 02:16:45,268,On-time,1028,576.14,52,Male,Low,Family,Premium Economy,2,,Mobile App,8.869692926380113,6.0,13,1,0,Middle,89
P5383,F632,Delta,DFW,ORD,2024-12-19 11:30:56,297,Delayed,1311,418.4,72,Male,Medium,Leisure,Premium Economy,0,,Desk,8.250963576040991,2.0,91,0,0,Middle,77
P5384,F263,Delta,SFO,ATL,2024-03-11 11:31:12,226,On-time,1054,385.64,66,Female,Low,Leisure,Economy,2,,Airport Kiosk,6.580229683714437,10.0,3,0,0,Middle,16
P5385,F884,JetBlue,SFO,SEA,2023-11-23 19:19:10,218,On-time,1264,353.29,33,Female,Medium,Business,Business,1,Silver,Online,8.263958990416693,2.0,27,0,0,Aisle,17
P5386,F1900,United,JFK,LAX,2024-12-31 12:06:42,198,On-time,903,337.55,77,Male,Low,Leisure,Economy,1,Silver,Mobile App,6.367397963313299,1.0,82,0,1,Middle,44
P5387,F1521,United,ATL,DEN,2023-11-07 22:55:24,153,On-time,1233,293.57,18,Female,High,Leisure,Business,0,,Airport Kiosk,8.431853385683274,34.0,115,0,0,Window,115
P5388,F606,Delta,ATL,DFW,2023-08-25 21:41:41,95,On-time,1177,183.48,56,Male,Medium,Emergency,Premium Economy,1,,Online,8.295066276206594,1.0,103,0,0,Window,92
P5389,F1242,JetBlue,JFK,DEN,2023-10-07 23:31:10,87,On-time,1261,217.11,22,Male,Medium,Leisure,Economy,1,,Online,8.228409358625504,5.0,107,0,1,Window,83
P5390,F215,Delta,SFO,SFO,2023-10-22 11:02:19,233,On-time,803,349.13,44,Male,Medium,Emergency,Economy,1,,Desk,6.581506945174183,6.0,47,0,1,Window,52
P5391,F45,Delta,SEA,ORD,2023-12-20 03:53:55,229,On-time,1150,435.96,26,Male,Medium,Emergency,Economy,3,,Airport Kiosk,7.357804643650358,4.0,72,0,0,Middle,90
P5392,F637,Southwest,JFK,ATL,2025-04-07 04:23:27,191,On-time,1020,356.15,57,Male,High,Business,Economy,0,Silver,Online,7.7965000287570065,8.0,88,0,0,Window,81
P5393,F1985,United,JFK,ORD,2024-10-24 04:16:31,176,On-time,1242,318.02,32,Male,High,Leisure,Premium Economy,0,Platinum,Desk,8.657663007103789,4.0,20,0,1,Aisle,67
P5394,F1672,JetBlue,DEN,LAX,2024-01-30 06:52:58,247,On-time,1098,311.47,79,Female,High,Emergency,Economy,0,,Mobile App,8.373137707910084,5.0,108,1,0,Window,64
P5395,F361,JetBlue,SEA,ATL,2024-01-06 05:23:26,211,Delayed,1705,327.59,23,Female,High,Leisure,Economy,2,,Airport Kiosk,7.720912213377478,1.0,22,0,0,Middle,113
P5396,F1371,Delta,DFW,ATL,2024-03-22 07:13:07,144,On-time,1005,318.3,45,Female,Medium,Business,Economy,0,,Online,6.388020079943032,11.0,87,0,0,Window,0
P5397,F466,United,SEA,SFO,2024-10-27 07:20:34,237,On-time,850,333.69,49,Male,Medium,Leisure,Economy,0,,Desk,6.823979526339523,0.0,17,0,1,Window,57
P5398,F1307,JetBlue,JFK,JFK,2025-03-15 00:08:06,172,On-time,1051,551.23,67,Female,Low,Business,Economy,2,,Desk,6.713059783452754,8.0,0,0,0,Aisle,25
P5399,F118,Southwest,ATL,JFK,2023-06-24 05:15:42,279,On-time,1288,415.54,78,Male,Low,Family,Economy,1,,Online,8.990019891981898,18.0,44,0,0,Middle,108
P5400,F34,Southwest,SFO,LAX,2024-10-20 08:24:49,125,Cancelled,864,433.38,49,Male,Medium,Leisure,Business,0,Silver,Online,9.271812974958664,2.0,32,0,0,Middle,19
P5401,F646,Delta,DFW,ATL,2024-07-18 12:11:47,100,On-time,1340,138.66,76,Male,High,Emergency,Business,1,Platinum,Desk,7.965584961868601,47.0,43,0,0,Window,115
P5402,F605,Delta,SFO,JFK,2024-08-22 15:55:26,-3,On-time,1181,350.16,45,Male,Medium,Family,Economy,1,,Mobile App,6.4984069964793045,15.0,22,0,0,Window,86
P5403,F1259,American Airlines,ATL,LAX,2025-01-22 18:35:26,162,On-time,1989,245.27,66,Male,Medium,Emergency,Economy,0,Gold,Airport Kiosk,7.028453736459085,16.0,23,0,0,Middle,9
P5404,F1608,Southwest,DEN,DFW,2023-08-11 19:41:52,253,On-time,1609,521.07,38,Male,Low,Emergency,Premium Economy,3,Silver,Online,8.347476780532851,8.0,106,0,1,Window,58
P5405,F166,United,SEA,DEN,2024-12-17 16:18:29,157,Delayed,1931,235.08,48,Female,Low,Family,Premium Economy,0,,Mobile App,7.933280700988278,2.0,67,0,0,Aisle,74
P5406,F1077,Southwest,SFO,ATL,2024-05-20 02:41:42,275,On-time,855,219.48,68,Female,Low,Business,Economy,1,,Mobile App,7.635692616551693,17.0,52,0,1,Aisle,40
P5407,F1531,Delta,DFW,SEA,2024-09-26 15:22:58,82,On-time,1252,327.2,27,Female,Medium,Leisure,Economy,1,Gold,Airport Kiosk,7.167117948383578,18.0,34,0,1,Aisle,104
P5408,F1492,Delta,SFO,SFO,2023-05-20 07:34:16,249,On-time,815,338.37,58,Female,High,Emergency,Premium Economy,0,Silver,Online,6.905526017257065,9.0,92,0,0,Middle,4
P5409,F63,American Airlines,JFK,ATL,2024-03-13 21:11:01,135,On-time,1161,305.54,60,Male,Low,Family,Premium Economy,0,Silver,Online,7.746423583158322,14.0,22,0,1,Middle,64
P5410,F112,Delta,ATL,DFW,2024-06-01 23:14:16,214,Delayed,828,172.49,54,Male,Low,Business,Business,1,,Desk,8.168511176053704,3.0,81,0,0,Aisle,16
P5411,F1805,Delta,DEN,ATL,2023-06-16 20:16:51,125,On-time,969,287.42,69,Male,Medium,Emergency,Business,1,,Desk,8.068636796512717,0.0,71,1,0,Aisle,21
P5412,F347,Southwest,JFK,ORD,2025-02-16 04:37:56,110,On-time,1118,338.64,53,Male,Low,Family,Economy,2,Platinum,Mobile App,8.790365619841154,2.0,46,0,0,Window,97
P5413,F863,JetBlue,DFW,SEA,2025-03-28 01:36:07,167,On-time,1472,247.61,36,Male,Low,Business,Economy,1,,Desk,7.912878770240318,5.0,90,1,0,Window,119
P5414,F1143,American Airlines,DFW,ORD,2023-06-04 12:54:25,189,On-time,1377,298.14,48,Male,Low,Family,Economy,1,,Online,7.2972054972554155,29.0,55,0,0,Aisle,108
P5415,F1117,American Airlines,SEA,JFK,2024-11-26 02:02:12,221,On-time,1010,417.54,69,Female,Low,Business,Premium Economy,2,Platinum,Mobile App,7.655650270169119,14.0,20,0,0,Aisle,40
P5416,F1769,Delta,JFK,JFK,2023-08-01 01:41:29,207,On-time,1037,298.44,48,Female,Medium,Emergency,Business,1,Gold,Mobile App,8.727774850675615,5.0,80,1,0,Aisle,92
P5417,F729,Southwest,DEN,DFW,2024-07-13 12:20:41,220,On-time,1139,258.23,42,Female,High,Emergency,Economy,2,,Airport Kiosk,7.687979938914563,4.0,32,0,0,Window,67
P5418,F1783,Southwest,DFW,ORD,2024-12-28 11:30:49,128,On-time,1634,417.53,78,Male,Medium,Emergency,Business,0,Gold,Mobile App,8.238494869013378,2.0,96,0,0,Window,68
P5419,F1930,JetBlue,ATL,DEN,2024-03-18 04:50:38,266,On-time,1439,316.05,42,Male,Low,Family,Economy,2,Silver,Online,7.501280797659988,6.0,47,0,0,Aisle,10
P5420,F236,Delta,JFK,JFK,2025-02-02 18:25:44,219,On-time,1591,282.41,45,Female,Medium,Emergency,Economy,0,,Online,8.033940433278314,7.0,112,0,0,Aisle,55
P5421,F1896,Southwest,ORD,LAX,2024-01-17 08:03:43,264,Delayed,1418,243.17,34,Female,High,Family,Economy,0,,Desk,7.472367584895472,0.0,85,0,0,Middle,50
